test_id,headline,CTR,pred_CTR_1,pred_CTR_2,pred_CTR_3,pred_CTR_4,pred_CTR_5,pred_CTR_6,pred_CTR_7,pred_CTR_8,pred_CTR_9,pred_CTR_10,pred_CTR_11,pred_CTR_12,pred_CTR_13,pred_CTR_14,pred_CTR_15,pred_CTR_16,pred_CTR_17,pred_CTR_18,pred_CTR_19,pred_CTR_20,pred_CTR_21,pred_CTR_22,pred_CTR_23,pred_CTR_24,pred_CTR_25,pred_CTR_26,pred_CTR_27,pred_CTR_28,pred_CTR_29,pred_CTR_30,pred_CTR_31,pred_CTR_32,pred_CTR_33,pred_CTR_34,pred_CTR_35,pred_CTR_36,pred_CTR_37,pred_CTR_38,pred_CTR_39,pred_CTR_40,pred_CTR_41,pred_CTR_42,pred_CTR_43,pred_CTR_44,pred_CTR_45,pred_CTR_46,pred_CTR_47,pred_CTR_48,pred_CTR_49,pred_CTR_50,pred_CTR_51,pred_CTR_52,pred_CTR_53,pred_CTR_54,pred_CTR_55,pred_CTR_56,pred_CTR_57,pred_CTR_58,pred_CTR_59,pred_CTR_60,pred_CTR_61,pred_CTR_62,pred_CTR_63
55,idiot racists accidentally make a filmmaker famous when they spray paint 'go home arab' on his car,0.0314042171377299,0.022517726,0.026630849,0.023547506,0.014159139,0.024212899,0.02642753,0.022680357,0.02629212,0.024283644,0.026998036,0.027324129,0.015941998,0.023820203,0.032244764,0.019903012,0.022371303,0.027077848,0.01863519,0.019137237,0.02265459,0.02903426,0.023948612,0.02681562,0.024493804,0.024083843,0.027863767,0.014537856,0.027644234,0.03118683,0.019685932,0.022381768,0.026893442,0.019184452,0.020697992,0.025478516,0.025057826,0.018080179,0.024334578,0.024904678,0.026974717,0.02441816,0.022941247,0.027135588,0.013896616,0.027712086,0.027645055,0.01415167,0.027332539,0.031379037,0.020012943,0.023606502,0.028280692,0.018594665,0.021722466,0.024923973,0.024807628,0.023550447,0.026239976,0.023454355,0.028786706,0.028481457,0.013826031,0.02198927
102,what are the odds of another asteroid hitting the earth?,0.0041279669762641,0.009422632,0.009734958,0.009533536,-0.0005836971,0.00878603,0.009703513,0.0033057835,0.0010831086,0.011825526,0.0147824995,0.015315228,0.00081539527,0.010304105,0.013490088,-0.0054613706,0.008149877,0.013663495,0.0070643313,0.0066973222,0.007554006,0.013544343,0.0050110873,0.0005206736,0.0120934285,0.01322446,0.013797828,0.0017609429,0.012524119,0.012129407,-0.0047137924,0.007740427,0.014781988,0.009181963,0.00713678,0.0065952875,0.0076961312,0.0008212235,0.0061696414,0.014102681,0.0100834165,0.004482517,0.004762212,0.0014945613,-0.00075481087,0.013607834,0.014422533,0.0013351254,0.013792669,0.011505187,-0.005176984,0.0075256936,0.014666067,0.0068303435,0.007934917,0.00786943,0.007573098,0.004455059,-4.2402185e-05,0.011429695,0.013488313,0.014517403,-0.00017695129,0.002807863
102,how many earth-destroying asteroids are headed towards us at this exact moment?,0.0058351568198395,0.011925587,0.011072399,0.011980498,0.00036497042,0.010438893,0.0122187175,0.005051083,0.005533954,0.011973051,0.013814708,0.017325267,0.0033975895,0.009930866,0.015333887,0.00079815835,0.011680655,0.013970563,0.008972609,0.006643503,0.008570436,0.015791265,0.006567321,0.0056315875,0.011061717,0.013463184,0.016730044,0.0037406366,0.0130062755,0.014131146,0.00095185265,0.011442859,0.014260053,0.01015068,0.0048583793,0.008982506,0.010426834,0.0032312144,0.008882919,0.019316176,0.0136007015,0.0065943506,0.006156167,0.0057544443,0.0009041466,0.014038915,0.016583923,0.0023445264,0.012078922,0.015183261,0.0007460397,0.011213303,0.013969632,0.008122632,0.0063946918,0.009487167,0.010585668,0.0062151244,0.0042792214,0.011100737,0.014701206,0.017534696,0.001364585,0.0052541457
102,why both parties should agree to buy a few more telescopes,0.0065972222222222,0.010527059,0.009600634,0.01010121,-0.0016865246,0.009957816,0.009005874,-0.00022390578,0.00527134,0.011069955,0.016984988,0.018075686,0.0029622521,0.010813123,0.011861417,-0.0012445748,0.011513028,0.0189518,0.00981946,0.0039247405,0.008428652,0.015053958,0.0018468043,0.00593945,0.010947142,0.01563693,0.017568048,0.0024398882,0.009425089,0.012507226,-0.0022792108,0.010400277,0.019011637,0.012631763,0.0036917115,0.008482818,0.008766012,0.0027635433,0.008052185,0.016821774,0.012323773,0.010423401,0.0013911678,0.0059523843,0.0012258142,0.015300401,0.017077874,0.0025897399,0.01122852,0.013221411,-0.0008030161,0.010126509,0.018782806,0.009702779,0.004615157,0.009354372,0.009066125,0.0012961999,0.0041880226,0.010094397,0.014848009,0.018040668,0.0018604565,-0.000935304
102,how many asteroids are headed for earth at this exact moment?,0.0043652237177155,0.01047512,0.01049773,0.010745244,-0.00053520873,0.010501523,0.011031188,0.004184737,0.0032327333,0.011574103,0.01464672,0.016718332,0.0023732428,0.009832088,0.013728164,-0.0024193581,0.009811733,0.016035652,0.00775023,0.0070925606,0.010441665,0.01540198,0.0054656854,0.0038487213,0.010727022,0.013504384,0.015855204,0.0025641993,0.011014972,0.01247824,-0.0028236434,0.009766534,0.01553313,0.008889808,0.0061124554,0.010036744,0.008913672,0.0038574226,0.00890215,0.015302135,0.012871213,0.006569188,0.004943745,0.0037539648,0.00025386177,0.014194664,0.015935771,0.0016890019,0.012175916,0.013352133,-0.002305856,0.0093514845,0.01554513,0.0067618615,0.0075796265,0.011144843,0.008937588,0.005034509,0.0025869673,0.010614589,0.014357479,0.016912054,0.000189038,0.0034253206
131,how do you get an 8-year-old to fight the police? like this.,0.0205838323353293,0.016345633,0.017362436,0.016409598,0.007285204,0.014665101,0.01640778,0.008354949,0.0109122675,0.01940883,0.021669198,0.024848133,0.008167781,0.018547807,0.018995492,0.005085163,0.017992571,0.01985954,0.015121849,0.012985236,0.014207501,0.018860033,0.011770278,0.00911684,0.018676143,0.020730224,0.023694448,0.009728603,0.02430501,0.019665398,0.0047020093,0.016258243,0.020092944,0.015566274,0.01318776,0.014939714,0.015987854,0.008193221,0.014865987,0.020399822,0.019209407,0.014581297,0.010452039,0.011092533,0.008406738,0.020583346,0.02385614,0.007361509,0.023770532,0.019847535,0.0046748463,0.015783392,0.01973847,0.014605651,0.014916357,0.015137982,0.016182816,0.010111783,0.008956108,0.017445665,0.020760631,0.024902698,0.0069229566,0.008782137
131,what would cause a group of 8-year-olds to riot?,0.0219412420974339,0.019078374,0.018954597,0.01912921,0.011135031,0.017395435,0.017972602,0.014954894,0.013873786,0.02026996,0.021201458,0.028532263,0.010510623,0.019412464,0.025033277,0.011692829,0.02180231,0.026348107,0.016191406,0.01501309,0.016161669,0.02296375,0.016267225,0.015132939,0.020330774,0.021886773,0.026993908,0.01027113,0.021112781,0.025313042,0.011748359,0.0228098,0.025376873,0.01758436,0.015343514,0.016260948,0.021042936,0.013336301,0.016260056,0.02368564,0.02099619,0.02042638,0.015470572,0.013506333,0.010281069,0.020696912,0.026879624,0.010466984,0.022185419,0.024388874,0.011573097,0.021976791,0.026143711,0.017706,0.016450664,0.017492592,0.020583931,0.015486405,0.014943709,0.019768693,0.020740405,0.028136779,0.011034749,0.013835711
131,why do our children have to fight our battles? because we're not doing it.,0.0058522311631309,0.009151984,0.010367781,0.008459391,-9.5784664e-05,0.0072378665,0.009827891,0.0024075387,0.005305848,0.00809809,0.01322829,0.016389668,0.0007986892,0.010783432,0.011471722,0.0030986816,0.008935496,0.012948927,0.0047871377,0.0050385008,0.0075656474,0.01161959,0.0030221455,0.0063396012,0.009512104,0.011718243,0.015035587,-0.00081419013,0.014571147,0.012578707,0.0024006702,0.009270277,0.0133366855,0.0075213932,0.0040532695,0.008854412,0.0060494933,0.00064011663,0.005331153,0.013210049,0.010192374,0.008281652,0.0021495735,0.005693093,-0.0013166424,0.012171887,0.014912768,0.00016876496,0.013612872,0.011433665,0.003017908,0.008941013,0.013316836,0.005220693,0.005936278,0.009861805,0.0060583428,0.0028609606,0.0048818393,0.0073216483,0.012690917,0.01501242,0.00035662577,0.0007055532
131,kids are rioting in the streets over global warming,0.0075357950263752,0.009995047,0.010406084,0.010516355,-0.0014818795,0.008395866,0.008750126,0.0033210479,0.0034401398,0.009646561,0.0130026955,0.016683042,0.0016913861,0.007975735,0.011970999,0.0018887222,0.009438928,0.012666637,0.0054198327,0.0053373305,0.007460322,0.013892554,0.0049196035,0.0047816215,0.010633796,0.012795875,0.015860572,0.0012863427,0.01210786,0.012633996,0.0019310415,0.008526072,0.014456576,0.00767783,0.0046240287,0.00848813,0.0060559865,0.002859734,0.0062989667,0.014670996,0.010785731,0.007943006,0.0038952501,0.0046064546,0.001503218,0.01227013,0.016485155,0.0013654511,0.012916777,0.012039091,0.002062751,0.008521266,0.013752564,0.005627862,0.0057670698,0.008691192,0.006726403,0.0037945332,0.00414819,0.0076677315,0.013240704,0.015956119,-0.00026070513,0.0026220642
136,ronald reagan is the poster child for the nra. maybe this will get them to take their posters down.,0.0263700041203131,0.01461613,0.014922336,0.015063094,0.0036896858,0.014913769,0.014231702,0.009259567,0.010649256,0.016202308,0.01766996,0.022938523,0.0049303155,0.016142828,0.015788205,0.00541462,0.016793948,0.018315412,0.012384707,0.008857301,0.010900635,0.014723375,0.00952766,0.012216236,0.014338359,0.015031243,0.02274397,0.0047088154,0.017094934,0.015489582,0.006230708,0.015274845,0.01833902,0.012783569,0.008213217,0.013396271,0.010349605,0.006859923,0.011291932,0.01680751,0.013849279,0.015899483,0.0090791145,0.012223664,0.0035045538,0.01776428,0.021491345,0.0046528485,0.016184095,0.015775684,0.0061012264,0.015056375,0.01813424,0.013127268,0.008973457,0.013424598,0.010532085,0.009755369,0.010539101,0.014494036,0.01805075,0.022537231,0.0046391822,0.0077445516
136,"if conservatives knew the truth about ronald reagan, they probably wouldn't invoke his name so much",0.0369545859305431,0.017593592,0.018411517,0.017379984,0.007914012,0.01739465,0.017921625,0.014150867,0.016365463,0.015943289,0.019717973,0.02794749,0.008323891,0.021955423,0.0226551,0.006743543,0.019933708,0.021711122,0.014070778,0.012672245,0.01629439,0.017805677,0.016352065,0.016926065,0.016330218,0.019760672,0.02846926,0.008305304,0.022897815,0.023019312,0.007344112,0.020097386,0.02149125,0.016275128,0.010536958,0.01907891,0.013682406,0.009022649,0.0133906435,0.01974685,0.015515499,0.015364256,0.016284794,0.015624812,0.008642826,0.019100927,0.026398156,0.0072279405,0.022124358,0.0219744,0.008155009,0.01925518,0.021712104,0.014270329,0.011308014,0.017895408,0.013339981,0.01671225,0.0157507,0.015914902,0.019576546,0.02818475,0.007694261,0.014789304
138,this one chart explains why conservatives are freaked out about marriage,0.0144746693286748,0.015524609,0.01443775,0.015872039,0.004419986,0.012635589,0.014135275,0.00928765,0.011330272,0.015960466,0.01730593,0.021239556,0.0034366697,0.014414918,0.01600298,0.006564159,0.013053615,0.017111896,0.008958438,0.0074837366,0.012351047,0.01807307,0.011187314,0.011493781,0.015701298,0.017943587,0.021672007,0.004718926,0.015904533,0.018069409,0.0059760846,0.01357099,0.018411713,0.0106345285,0.007225598,0.013288561,0.010414712,0.005064182,0.013093097,0.018654076,0.015910469,0.013040105,0.010659808,0.01047138,0.0067084674,0.01695405,0.020709794,0.004389731,0.016309427,0.016525107,0.006630929,0.013680521,0.018273838,0.009341938,0.008172043,0.013268374,0.010887368,0.011141559,0.010621253,0.014865824,0.017694995,0.0213723,0.0025987532,0.008944535
138,chart: why nearly half of today's kids won't be able to look at their parents' wedding photos,0.0170768458061275,0.021416951,0.022594385,0.02134705,0.011428971,0.02152017,0.023178263,0.013769362,0.018398054,0.021060433,0.023889136,0.028933506,0.011381632,0.018665887,0.01971452,0.013953686,0.020575076,0.025115257,0.01807394,0.014859301,0.018309824,0.022028297,0.01621334,0.017200459,0.0200505,0.018388748,0.028500095,0.011919446,0.021014018,0.020660346,0.012807168,0.019668713,0.025242278,0.016586505,0.012409407,0.018719763,0.020332277,0.014713505,0.020887068,0.021406999,0.02618566,0.019746155,0.015756775,0.017443996,0.008523315,0.022872193,0.028801322,0.011757124,0.02048474,0.019367823,0.013521677,0.018970165,0.025618494,0.020701926,0.014274841,0.019135404,0.02042767,0.01592046,0.016760321,0.021261185,0.023206804,0.029432658,0.011356577,0.013833411
138,chart: what conservatives wish liberals understood about the american family,0.0144183773216031,0.015871633,0.015716836,0.015997086,0.005673155,0.0153251365,0.016358048,0.0096709,0.016079428,0.016329534,0.01604081,0.020636778,0.006421784,0.013095269,0.018474793,0.00484924,0.010687925,0.017695945,0.010464966,0.008587976,0.012003712,0.016342044,0.012131926,0.016218368,0.016172115,0.01731408,0.020540975,0.006558068,0.0125359595,0.018082757,0.0034008995,0.0108465105,0.018788876,0.011314684,0.009846532,0.012161907,0.011528561,0.0056260824,0.012269385,0.013742862,0.015804991,0.012828089,0.011940994,0.015207265,0.0024523363,0.017022936,0.020523623,0.006402217,0.013660485,0.017537827,0.00474664,0.0105509795,0.019044623,0.012416407,0.010173561,0.012564898,0.011399783,0.011509502,0.01471871,0.01660574,0.018059853,0.021360237,0.005408747,0.009601863
158,the one man still trying to stop corporations from buying elections,0.0092707045735475,0.011357399,0.0124349855,0.011921514,-0.00081016496,0.011834715,0.011886066,0.0037517818,0.0066630105,0.012519729,0.014454108,0.018826932,0.003466498,0.011684559,0.015092026,-0.0024120063,0.012528945,0.016355617,0.009547489,0.008013929,0.010453526,0.015523195,0.0049303323,0.008426098,0.012379987,0.015641086,0.018465277,0.00402165,0.0125050135,0.015674403,-0.002575945,0.012320239,0.017193245,0.012559275,0.006269022,0.012237463,0.009953067,0.005632825,0.009114972,0.017672634,0.013076289,0.010420958,0.0045914752,0.006823267,0.0018812325,0.014197044,0.019157063,0.0038159825,0.013953228,0.015718216,-0.001827227,0.01278054,0.016783124,0.009730161,0.0075507388,0.012261294,0.010246975,0.004887035,0.006738147,0.0108079,0.013639204,0.020164534,0.0031912085,0.002881405
