test_id,headline,CTR,pred_CTR_1,pred_CTR_2,pred_CTR_3,pred_CTR_4,pred_CTR_5,pred_CTR_6,pred_CTR_7,pred_CTR_8,pred_CTR_9,pred_CTR_10,pred_CTR_11,pred_CTR_12,pred_CTR_13,pred_CTR_14,pred_CTR_15,pred_CTR_16,pred_CTR_17,pred_CTR_18,pred_CTR_19,pred_CTR_20,pred_CTR_21,pred_CTR_22,pred_CTR_23,pred_CTR_24,pred_CTR_25,pred_CTR_26,pred_CTR_27,pred_CTR_28,pred_CTR_29,pred_CTR_30,pred_CTR_31,pred_CTR_32,pred_CTR_33,pred_CTR_34,pred_CTR_35,pred_CTR_36,pred_CTR_37,pred_CTR_38,pred_CTR_39,pred_CTR_40,pred_CTR_41,pred_CTR_42,pred_CTR_43,pred_CTR_44,pred_CTR_45,pred_CTR_46,pred_CTR_47,pred_CTR_48,pred_CTR_49,pred_CTR_50,pred_CTR_51,pred_CTR_52,pred_CTR_53,pred_CTR_54,pred_CTR_55,pred_CTR_56,pred_CTR_57,pred_CTR_58,pred_CTR_59,pred_CTR_60,pred_CTR_61,pred_CTR_62,pred_CTR_63
158,the one man still trying to stop corporations from buying elections,0.0092707045735475,0.011357399,0.0124349855,0.011921514,-0.00081016496,0.011834715,0.011886066,0.0037517818,0.0066630105,0.012519729,0.014454108,0.018826932,0.003466498,0.011684559,0.015092026,-0.0024120063,0.012528945,0.016355617,0.009547489,0.008013929,0.010453526,0.015523195,0.0049303323,0.008426098,0.012379987,0.015641086,0.018465277,0.00402165,0.0125050135,0.015674403,-0.002575945,0.012320239,0.017193245,0.012559275,0.006269022,0.012237463,0.009953067,0.005632825,0.009114972,0.017672634,0.013076289,0.010420958,0.0045914752,0.006823267,0.0018812325,0.014197044,0.019157063,0.0038159825,0.013953228,0.015718216,-0.001827227,0.01278054,0.016783124,0.009730161,0.0075507388,0.012261294,0.010246975,0.004887035,0.006738147,0.0108079,0.013639204,0.020164534,0.0031912085,0.002881405
158,bernie sanders is terrified. you should be too.,0.0141321044546851,0.017081818,0.016536832,0.018229464,0.007870471,0.017168406,0.017343767,0.010400607,0.0107150655,0.016303636,0.018622208,0.02621628,0.0077708177,0.016394172,0.02175095,0.010740899,0.022396736,0.019720927,0.013627182,0.01096034,0.016247097,0.01976212,0.010974007,0.011702837,0.017913166,0.014223006,0.025580615,0.007889092,0.019621495,0.021005942,0.009981386,0.021600757,0.019011915,0.013967074,0.011697856,0.015557434,0.01392887,0.007714452,0.0127586415,0.020804679,0.017416919,0.017144807,0.010204726,0.010797,0.0070536993,0.018151827,0.025603246,0.0077720843,0.019010253,0.021586128,0.01030842,0.02087329,0.019114526,0.013358112,0.011949493,0.016652621,0.013440259,0.010401597,0.009722302,0.01590192,0.017499119,0.026140895,0.0063031,0.0072934446
158,can you imagine having the cash to buy an election? that's a reality for some people.,0.0035938903863432,0.0047078207,0.0048833396,0.0047173537,-0.0062872022,0.0054933894,0.0050086193,0.002413677,0.004104742,0.0072748177,0.012681011,0.017885834,2.055429e-05,0.008226976,0.010060672,-0.00018976815,0.0067104883,0.012607203,0.0042462563,0.0038538454,0.0068173073,0.012387797,0.0037296005,0.00430872,0.007639438,0.012031106,0.017793894,-7.203594e-05,0.011569275,0.010777546,-0.0010811538,0.006913256,0.013420822,0.00669555,0.0038043065,0.008334201,0.0063794814,-0.0014619529,0.005574368,0.011157742,0.009616658,0.009298854,0.0030308338,0.004645584,-0.0012473837,0.011085179,0.0171742,0.00028512068,0.010506719,0.010932235,-0.00024350174,0.0066736825,0.013364062,0.004006524,0.00470395,0.008260354,0.0071413685,0.0038757036,0.0031573428,0.007259732,0.011414971,0.017410588,-0.0009865686,0.0022367984
158,there has never been a better time to be rich,0.0089038992938286,0.010056131,0.011376698,0.0098260045,0.0001864098,0.010015905,0.010948701,0.0062248884,0.0071633365,0.011089701,0.01704371,0.019870967,0.00467314,0.012399212,0.01602244,0.0025311597,0.012559976,0.018103987,0.010162834,0.009084559,0.010000017,0.014867049,0.006770731,0.007875075,0.011376852,0.015347384,0.02090925,0.0047777705,0.012978474,0.015251316,0.00208164,0.012126673,0.018592605,0.01359011,0.008715953,0.010226872,0.010144146,0.0046255775,0.010546191,0.015763318,0.014348013,0.012689864,0.006057715,0.008625582,0.00063662976,0.015868649,0.01881427,0.005244117,0.014239401,0.014670869,0.0018412825,0.012543581,0.018113883,0.010514249,0.009586677,0.01052735,0.010364957,0.006905973,0.007858941,0.009885984,0.014354004,0.020988986,0.0041185953,0.0026612068
182,the piece of u.s. currency that's actually worth less than nothing,0.0148854961832061,0.013226444,0.013743598,0.01282116,0.0016045533,0.011610124,0.0139274895,0.008152,0.0076344693,0.013485597,0.013578694,0.020638447,0.00465882,0.01421218,0.013355855,0.0023903698,0.013159584,0.017081488,0.009581445,0.0062549384,0.008485947,0.015521526,0.008589664,0.008419089,0.013956148,0.013901278,0.021457862,0.0037501194,0.013265083,0.014578795,0.0008484833,0.013906285,0.017596576,0.010975769,0.0057399636,0.0064340457,0.010481032,0.0063942,0.009442525,0.015891911,0.012971476,0.01646917,0.007433731,0.0070925653,0.0032412428,0.01445213,0.019932684,0.004151039,0.014901737,0.01409653,0.00018731318,0.014357679,0.016983949,0.010107354,0.006371498,0.010538377,0.011205126,0.0076392507,0.008093941,0.014604549,0.0153595805,0.020426642,0.0036926623,0.005501626
182,"i'm no economist, but shouldn't our money be worth more than it costs to mint?",0.0063622754491017,0.006863283,0.006735429,0.006337205,-0.0039979927,0.0054580085,0.00594949,-0.0011155782,-0.00013230182,0.0057675038,0.010630708,0.0134466635,0.0014482532,0.005171397,0.009705897,-0.0023802686,0.006372504,0.012472611,0.0041561793,0.0014341325,0.0041873604,0.010823268,0.00027140137,0.0020582816,0.006774986,0.007968612,0.012683072,0.001016533,0.0081590675,0.010882767,-0.0035064165,0.0067163147,0.014078989,0.005815778,0.0016051745,0.0080323,0.009553721,-0.0011274535,0.0049813194,0.011364004,0.00766073,0.009066388,-0.0006409986,-9.114575e-05,-0.005077943,0.0098555945,0.012786535,0.00081670284,0.0064934567,0.008414168,-0.0042395648,0.00696842,0.012999768,0.0037901327,0.0020109396,0.0076923147,0.00885739,2.5905669e-05,-0.00027641933,0.0049601477,0.0098152775,0.012768441,0.0011743177,-0.0015444122
182,setting a pile of money on fire makes more economic sense than continuing to mint the penny,0.0056095736724008,0.0077235345,0.008143276,0.0072764065,-0.003997922,0.0070451014,0.007395694,-7.641222e-05,0.003938839,0.010525757,0.01418915,0.013111864,0.0049766973,0.009857664,0.011419654,-0.002489563,0.010717355,0.013935331,0.0076550255,0.0037138509,0.0068568178,0.012095481,0.0015911274,0.00362512,0.011318222,0.010785542,0.01297428,0.004604891,0.010186331,0.011482641,-0.0026224386,0.009036683,0.016080813,0.0114262365,0.0027940338,0.008333694,0.009497916,0.0006807074,0.008160565,0.0123679135,0.01046087,0.0067127086,0.0014508329,0.004104969,-0.0006435104,0.012673533,0.012679991,0.005090475,0.011565778,0.012416666,-0.0026678946,0.008550972,0.014674338,0.0073182494,0.004141448,0.009085771,0.009139553,0.0027909363,0.0035125948,0.011590511,0.013366185,0.012083014,0.00422509,-0.0007973071
182,why continuing to mint the penny is like paying someone to steal your wallet,0.0082912761355443,0.011356203,0.01130661,0.011400674,-2.829358e-05,0.008714216,0.010951564,0.0040682964,0.0055999295,0.014274288,0.01756596,0.018712796,0.00465272,0.010931522,0.012759969,0.0026013553,0.011337854,0.013686242,0.009206988,0.0064809816,0.0075045265,0.015104305,0.0057817698,0.005547544,0.014526115,0.016109094,0.018180061,0.0048087463,0.015504831,0.013521342,0.0019896813,0.011128798,0.0151010705,0.011406256,0.00534949,0.0092769,0.011029435,0.005415119,0.009314189,0.015464133,0.012512032,0.011157215,0.00440115,0.005703307,0.003275685,0.016709886,0.018029924,0.004643373,0.014721965,0.013955243,0.0031368937,0.0110124275,0.014174942,0.009036724,0.00694973,0.009763416,0.01167039,0.00476324,0.0057018492,0.013715188,0.016411059,0.017605763,0.003908122,0.0038492456
222,america's $4 billion embarrassment,0.0092226613965744,0.011521999,0.011785857,0.012738872,-0.0009401515,0.008562107,0.011829013,0.0050941603,0.0065292884,0.012906434,0.014606737,0.01938307,0.0058867373,0.010385496,0.011813767,0.000553485,0.014436167,0.019648666,0.010391883,0.0077052237,0.0104216635,0.016044835,0.007232858,0.008326972,0.01203314,0.013870943,0.018167466,0.00497628,0.011056112,0.014220193,-6.9167465e-05,0.014041375,0.018321082,0.011134022,0.0076129166,0.011821486,0.009929562,0.0037554335,0.011271815,0.015646582,0.013231294,0.010783769,0.005706344,0.007826677,0.0022923276,0.013090793,0.017353691,0.0040383115,0.010661628,0.015283097,0.0005752444,0.013660889,0.01885901,0.010286416,0.008728299,0.012776174,0.010074988,0.005912292,0.0074043944,0.014408715,0.013980966,0.01817688,0.0047477745,0.0043186974
222,this really offends me about child offenders,0.0136339800734137,0.019847756,0.019517351,0.01935964,0.0076538622,0.017288942,0.018350953,0.013371869,0.015165568,0.021989085,0.025145084,0.02892442,0.01364688,0.018794362,0.022685057,0.0100863725,0.023013651,0.02281818,0.017191919,0.01333918,0.016634956,0.020493906,0.014388325,0.014910623,0.021114197,0.02293481,0.028613083,0.012960602,0.02237296,0.022086587,0.009350866,0.021937411,0.023170792,0.019374583,0.015374846,0.017419524,0.018024124,0.014290616,0.016140327,0.02520488,0.022270067,0.021258172,0.014018852,0.016362622,0.010690529,0.025804017,0.0283436,0.012049846,0.02086079,0.022808725,0.010495828,0.022257783,0.023352705,0.017740859,0.015824748,0.017653938,0.017927047,0.014544504,0.014144358,0.01999098,0.026301585,0.028638765,0.011986617,0.012847667
222,"where will these 2,570 kids all spend their 50th birthday?",0.0060706401766004,0.010201812,0.011442676,0.010685142,-0.00180858,0.012001909,0.011705123,0.0038286885,0.0075467485,0.009930028,0.012744775,0.021627948,-0.000662094,0.009973752,0.015015483,0.0016427841,0.008492414,0.013976177,0.007863256,0.0038758162,0.009697761,0.010468699,0.0048237257,0.0055530597,0.010214023,0.010379672,0.02202309,7.9793856e-05,0.011577094,0.015143439,0.0006928034,0.007790204,0.01519719,0.008189124,0.0060683796,0.009415995,0.0068453047,0.0053269006,0.0086645335,0.014739221,0.014083749,0.00995204,0.0046627065,0.00786289,-0.001295628,0.012219548,0.020373672,-3.1888485e-05,0.011559814,0.013329718,0.0011343304,0.007368449,0.014853474,0.008794609,0.007820122,0.010666579,0.0071631763,0.005240348,0.00693362,0.008848395,0.012405736,0.022390679,-0.0010259748,0.0030008405
261,"if this is what rich people do with their money, i'm going to throw up",0.0206794682422452,0.02215986,0.022668343,0.020811923,0.013550181,0.0195057,0.022932798,0.012395313,0.017076127,0.020584188,0.024249874,0.026200559,0.012764128,0.021279791,0.025052967,0.014579017,0.024496801,0.026878333,0.014719632,0.014658525,0.017973978,0.019924589,0.013869953,0.017887989,0.020274756,0.022100706,0.027043935,0.013631336,0.023923999,0.023057934,0.015597694,0.02318466,0.027723454,0.01843408,0.014272316,0.018400226,0.017621305,0.015566288,0.019089285,0.021230118,0.023007503,0.019075735,0.012852297,0.017028317,0.008474704,0.024062537,0.025705434,0.0122304,0.02339318,0.023345135,0.016696448,0.02192922,0.026973309,0.016150333,0.0150523335,0.018347938,0.018955544,0.013609302,0.016403116,0.0190858,0.024398973,0.026366916,0.013375256,0.010907937
261,killing an elephant to make a trinket is beyond stupid,0.0067567567567567,0.0142294355,0.01367869,0.014515642,0.0036648475,0.0123505555,0.014472317,0.009759416,0.013284722,0.01570703,0.01744935,0.023866627,0.0071670376,0.015963344,0.015066508,0.006124463,0.015058577,0.01974501,0.011774852,0.007979234,0.012340795,0.019069538,0.0117854625,0.012227013,0.015650237,0.01719214,0.023688916,0.006980829,0.018987628,0.016691001,0.007013563,0.0148423575,0.020149808,0.013846942,0.007540797,0.012693185,0.013033083,0.0052298326,0.012784101,0.018913595,0.014540121,0.014448242,0.010808951,0.011941638,0.004674606,0.016550994,0.024116136,0.0063988287,0.01972602,0.01780732,0.0078507755,0.014393751,0.01966317,0.012252954,0.007446315,0.013548508,0.013627786,0.010835301,0.0110040065,0.015467693,0.017511204,0.024556678,0.0063013677,0.00951154
261,"if this is what rich people do with their money, i'm going to throw up",0.0448480355819125,0.02215986,0.022668343,0.020811923,0.013550181,0.0195057,0.022932798,0.012395313,0.017076127,0.020584188,0.024249874,0.026200559,0.012764128,0.021279791,0.025052967,0.014579017,0.024496801,0.026878333,0.014719632,0.014658525,0.017973978,0.019924589,0.013869953,0.017887989,0.020274756,0.022100706,0.027043935,0.013631336,0.023923999,0.023057934,0.015597694,0.02318466,0.027723454,0.01843408,0.014272316,0.018400226,0.017621305,0.015566288,0.019089285,0.021230118,0.023007503,0.019075735,0.012852297,0.017028317,0.008474704,0.024062537,0.025705434,0.0122304,0.02339318,0.023345135,0.016696448,0.02192922,0.026973309,0.016150333,0.0150523335,0.018347938,0.018955544,0.013609302,0.016403116,0.0190858,0.024398973,0.026366916,0.013375256,0.010907937
261,it's disgusting what people consider beautiful nowadays,0.0550974512743628,0.021433521,0.022008587,0.022757579,0.0115247,0.020833863,0.021133782,0.017992767,0.017305356,0.022567995,0.027929608,0.02870405,0.01386497,0.021771314,0.022774518,0.015660852,0.02476852,0.027064309,0.017738739,0.0173227,0.019239277,0.025272127,0.01967802,0.018013578,0.023236789,0.02339674,0.029121913,0.014630567,0.021413665,0.02434908,0.015232205,0.027810447,0.025598386,0.018472105,0.017678026,0.020921316,0.021821538,0.016944325,0.017952524,0.024245715,0.02341703,0.023863465,0.019098423,0.018066378,0.0104607735,0.027540162,0.028153904,0.014041871,0.022458784,0.024141036,0.015685773,0.028016165,0.02671485,0.01716972,0.01948676,0.01985776,0.021506276,0.01985727,0.017124876,0.023163788,0.02755988,0.0283579,0.015239421,0.016948272
281,"it’s the time of year people buy new cars, here’s the chart you need to see before you buy",0.0066396163777203,0.013862859,0.014792768,0.015124794,0.0040988754,0.01371293,0.014013141,0.008478837,0.008934785,0.0137726255,0.017247144,0.02058176,0.004330367,0.011403768,0.016109783,0.005648136,0.009871043,0.017566834,0.013611451,0.008051128,0.009900067,0.014708292,0.010413427,0.008785949,0.013638492,0.013246333,0.019214064,0.0061179474,0.012099016,0.016134586,0.004938435,0.010372046,0.01769244,0.012871317,0.0070274537,0.010093119,0.012272721,0.0039973557,0.00902258,0.0156205315,0.016881542,0.014330555,0.009477243,0.008638856,0.0020536855,0.016486473,0.019490682,0.0062770005,0.012287434,0.016985618,0.0047120657,0.010517158,0.01767338,0.014587799,0.008121513,0.010626528,0.012291726,0.010124856,0.007702906,0.012293156,0.016431151,0.01917987,0.005605217,0.007974652
281,how to save money step 1: buy a new car,0.0061908230152949,0.012345666,0.012663905,0.012195004,0.0014578439,0.013722617,0.013724681,-0.00052170176,0.005036004,0.008269453,0.011632994,0.017041069,0.0019459594,0.009289144,0.009725725,0.00018535182,0.009118982,0.013010219,0.007588302,0.004760108,0.0066903383,0.014038265,0.0013530701,0.003928609,0.008992473,0.012552325,0.017332356,0.0018789023,0.011289056,0.010592036,-7.13598e-05,0.0074665025,0.013981454,0.007931151,0.004687934,0.008091077,0.010058248,0.0015681423,0.005998072,0.013713388,0.009734422,0.006775629,0.00057561323,0.0040666303,-0.0007867217,0.012244143,0.017022219,0.0020607635,0.012205984,0.011363525,0.00086141936,0.0070364736,0.013168722,0.0076766806,0.006811587,0.00948675,0.010737153,0.00027718768,0.0037512714,0.009359544,0.011935895,0.016888514,0.0023778342,-0.000938206
281,how shelling out for a brand new car now can save you thousands of dollars,0.0110823790173623,0.011434732,0.010790493,0.011376625,4.794821e-05,0.009903338,0.0099688005,0.00078012515,0.0039157663,0.011136359,0.014107235,0.018196233,0.0020854678,0.011316543,0.011818647,0.0034017563,0.010860562,0.014772797,0.008666441,0.0062277196,0.009264208,0.014194302,0.0024982654,0.0042196093,0.010274123,0.012801625,0.019159041,0.0028770156,0.015574634,0.01277733,0.0026164316,0.010854717,0.015197493,0.008038482,0.0053964304,0.01012532,0.009737009,0.0010188483,0.0057532005,0.013068071,0.011596881,0.011337984,0.0022161165,0.0041073216,0.00031730533,0.013313858,0.017998427,0.003318604,0.014734704,0.012066953,0.0027027149,0.0109129995,0.0147017,0.0084382575,0.0070680566,0.010700561,0.009925313,0.003002449,0.0019172775,0.010379186,0.013334295,0.018396478,0.0034809094,0.00086845085
281,we’re all buying cars this week because of this chart,0.0072254335260115,0.012126973,0.012599878,0.012405001,0.0002500899,0.012361292,0.012273813,0.0033905245,0.006362364,0.011020558,0.016009863,0.022339199,0.0038975012,0.009916996,0.01469915,0.00094377995,0.012432136,0.017643725,0.009568497,0.008455946,0.009677526,0.015148915,0.004644761,0.005186191,0.011987666,0.012317466,0.02253943,0.0046612658,0.01357656,0.015339958,0.00046987645,0.0127654,0.017897822,0.011075132,0.009065687,0.011388537,0.011491025,0.0032744892,0.009575383,0.016393496,0.013747908,0.010424525,0.0043344432,0.0056130164,0.00056144595,0.0143884905,0.021490436,0.004257787,0.012725515,0.015750261,0.001660075,0.012522977,0.017534599,0.010899465,0.009544812,0.01066412,0.011558495,0.0042287074,0.0047491295,0.009732114,0.014847867,0.023166157,0.0036062803,0.0024686642
300,make thousands working from home! (i promise it's not spam),0.0091570158901158,0.0043769516,0.0050574597,0.0044947825,-0.0078483485,0.003301004,0.0042520016,0.0012226077,0.0031461716,0.0057652127,0.009847309,0.016128365,-0.001136614,0.00763664,0.005013954,-0.0006878115,0.0035414807,0.011212725,0.0034899795,0.0012697168,0.0071856454,0.014718115,0.0026562978,0.0026176842,0.0055846497,0.012030363,0.015708901,-0.0025333036,0.014773767,0.0056578256,0.0003488548,0.0047066174,0.010947133,0.0061703622,0.00058132317,0.008022647,0.006558219,-0.0006634183,0.005347807,0.01386307,0.008176997,0.0079919435,0.0022315076,0.0025493102,-0.0012242533,0.008464154,0.015388318,-0.0011938494,0.014186434,0.00770263,5.573593e-05,0.004185524,0.011121549,0.0025187386,0.0017962214,0.008462921,0.006691767,0.0028542597,0.0025324682,0.004226554,0.009765748,0.01645565,-0.0017678514,0.0011503203
